REF_AREA,INDICATOR,SEX,AGE,AGE_AT_BIRTH,WEALTH_QUINTILE,RESIDENCE,MOTHER_EDUCATION,DATA_SOURCE,UNIT_MULTIPLIER,UNIT_MEASURE,SERIES_FOOTNOTE,SUB_SECTOR,TIME_PERIOD,OBS_VALUE,SOWC_FLAG_A,DATA_SOURCE_PRIORITY,OBS_STATUS,OBS_CONF,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,UNWGTD_SAMPL_SIZE,OBS_FOOTNOTE,SOURCE_LINK,TIME_PERIOD_METHOD,COVERAGE_TIME
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,66.4,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,66.6,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,68.5,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,69.9,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,70.5,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,71.8,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,72.5,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,72.7,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,72.9,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,73,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,73.6,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,73.6,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,73.7,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,73.5,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,73.5,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,73.7,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,73.2,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,72.5,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,72.8,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,72.3,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,71.3,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,71.5,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,71,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,70.5,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,43,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,43.4,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,44.3,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,44.9,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,46,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,47.8,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,49.2,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,50.5,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,52.1,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,53.7,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,54.8,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,55.6,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,57.1,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,58.2,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,59.2,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,60.2,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,60.9,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,62,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,62.8,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,63.5,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,64.2,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,65.4,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,66.2,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,67,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,67.8,,1,RA,F,,,,,,,EOF,
AUREC_IGAD,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,68.3,,1,RA,F,,,,,,,EOF,
CIV,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_123,0,PCNT,,ANTENATAL,2005,31.7,,1,RP,F,,,,,,Statcompiler Oct 2025,EOF,
PER,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_889,0,PCNT,,ANTENATAL,2012,97.7,,1,RP,F,,,,,,Statcompiler Oct 2025,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,29.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,29.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,30.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,31.5,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,32.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,32.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,33.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,35,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,34.5,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,34.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,35.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,35.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,36.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,37.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,37,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,37.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,37.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,37.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,37.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,37.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,37.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,37.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,36.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,36.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,35.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_O_LDC,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,36,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,92.4,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,92.7,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,92.9,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,93.2,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,93.5,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,93.9,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,94.2,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,94.5,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,94.7,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,94.8,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,95,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,95.1,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,95.1,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,95.2,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,95.3,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,95.4,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,95.5,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,95.5,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,95.5,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,95.7,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,95.8,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,95.9,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,96.1,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,96.3,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,96.5,,1,RA,F,,,,,,,EOF,
UNSDG_LAC,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,96.6,,1,RA,F,,,,,,,EOF,
SDN,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2036,0,PCNT,,ANTENATAL,2010,43.1,,1,RP,F,,,,,,,EOF,
IND,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2810,0,PCNT,,ANTENATAL,2021,67.5,,1,RP,F,,,,,,,EOF,
IND,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_1040,0,PCNT,,ANTENATAL,2014,56.8,,1,RP,F,,,,,,,EOF,
IND,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_1032,0,PCNT,,ANTENATAL,2006,53.4,,1,RP,F,,,,,,,EOF,
IND,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_1042,0,PCNT,,ANTENATAL,2016,65.8,,1,RP,F,,,,,,Statcompiler,EOF,
ETH,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_841,0,PCNT,,ANTENATAL,2019,36.1,,1,RP,F,,,,,,,EOF,
ETH,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_441,0,PCNT,,ANTENATAL,2011,14.7,,1,RP,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,43.3,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,43.4,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,43.3,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,42.8,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,43.1,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,43.6,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,44,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,44.9,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,44.8,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,44.7,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,44.8,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,45.6,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,45.7,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,45.9,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,46.9,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,47.6,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,47.2,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,47.4,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,47.4,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,47.8,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,48.7,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,49.3,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,50,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,50.9,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,51.6,,1,RA,F,,,,,,,EOF,
UNSDG_OCEANIAexAUSNZL,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,51.8,,1,RA,F,,,,,,,EOF,
